"ID"	"word"	"def"	"spionicword"	"partid"	"btid"	"root"	"uncertain"	"Note"	"root_word"	"alpha"	"lucidaword"	"present"	"future"	"aorist"	"perfect"	"perfmid"	"aoristpass"	"compound"	"verbclass"	"Gender"	"beta"	"Spaces"	"Level"	"Parent"
4424	"θάπτω"	"to pay the last dues to a corpse, to honour with funeral rites"	"qa/ptw "	2	0	526	0		0	"hapty"	"θάπτω"							0	2	0	"qa/ptw"	0	2	0
4425	"θαρσαλέος"	"bold, of good courage, ready, daring, undaunted"	"qarsale/oj "	3	0	259	0		0	"haqsakeor"	"θαρσαλέος"							0	0	0	"qarsale/os"	0	1	0
4426	"θαρσέω"	"to be of good courage, take courage"	"qarse/w "	2	0	259	0		0	"haqsey"	"θαρσέω"							0	0	0	"qarse/w"	0	2	0
4427	"θάρσος"	"courage, boldness"	"qa/rsoj "	1	0	259	0		-1	"haqsor"	"θάρσος"							0	0	0	"qa/rsos"	0	4	0
4428	"Θάσιος"	"of or from Thasos, Thasian"	"Qa/sioj "	6	0	0	0		0	"hasior"	"Θάσιος"							0	0	0	"*qa/sios"	0	0	0
4429	"θάσσω"	"to sit, sit idle;—"	"qa/ssw "	2	0	0	0		0	"hassy"	"θάσσω"							0	3	0	"qa/ssw"	0	0	0
4430	"θάσσων"	"quicker, swifter"	"qa/sswn "	3	0	0	0		0	"hassym"	"θάσσων"							0	0	0	"qa/sswn"	0	0	0
4431	"θαῦμα"	"whatever one regards with wonder, a wonder, marvel"	"qau=ma "	1	0	258	0		0	"haula"	"θαυ̂μα"							0	0	0	"qau=ma"	0	3	0
4432	"θαυμάζω"	"to wonder, marvel, be astonied"	"qauma/zw "	2	0	258	0		0	"haulafy"	"θαυμάζω"							0	3	0	"qauma/zw"	0	4	0
4433	"Θαύμας"		"Qau/maj "	6	0	0	0		0	"haular"	"Θαύμας"							0	0	0	"*qau/mas"	0	0	0
4434	"θαυμάσιος"	"wondrous, wonderful, marvellous"	"qauma/sioj "	3	0	258	0		0	"haulasior"	"θαυμάσιος"							0	0	0	"qauma/sios"	0	5	0
4435	"θαυμασιουργέω"	"to work wonders"	"qaumasiourge/w "	2	0	258	0		0	"haulasiouqcey"	"θαυμασιουργέω"							0	0	0	"qaumasiourge/w"	0	6	0
4436	"θαυμαστέος"	"to be admired"	"qaumaste/oj "	3	0	258	0		0	"haulasteor"	"θαυμαστέος"							0	0	0	"qaumaste/os"	0	7	0
4437	"θαυμαστής"	"an admirer"	"qaumasth/j "	1	0	258	0		0	"haulastgr"	"θαυμαστής"							0	0	0	"qaumasth/s"	0	8	0
4438	"θαυμαστός"	"wondrous, wonderful, marvellous"	"qaumasto/j "	3	0	258	0		0	"haulastor"	"θαυμαστός"							0	0	0	"qaumasto/s"	0	9	0
4439	"θαυμαστόω"		"qaumasto/w "	2	0	258	0		0	"haulastoy"	"θαυμαστόω"							0	0	0	"qaumasto/w"	0	10	0
4440	"θαυματοποιέω"	"to work wonders"	"qaumatopoie/w "	2	0	258	0		0	"haulatopoiey"	"θαυματοποιέω"							0	0	0	"qaumatopoie/w"	0	11	0
4441	"θαυματοποιικός"		"qaumatopoiiko/j "	3	0	258	0		0	"haulatopoiijor"	"θαυματοποιικός"							0	0	0	"qaumatopoiiko/s"	0	12	0
4442	"θαυματοποιός"	"wonder-working"	"qaumatopoio/j "	3	0	258	0		0	"haulatopoior"	"θαυματοποιός"							0	0	0	"qaumatopoio/s"	0	13	0
4443	"θάω"	"to suck"	"qa/w "	2	0	0	0		0	"hay"	"θάω"							0	0	0	"qa/w"	0	0	0
4444	"θεά"	"a goddess"	"qea/ "	1	0	262	0		0	"hea"	"θεά"							0	0	0	"qea/"	0	10	0
4445	"θέα"	"a seeing, looking at, view"	"qe/a "	1	0	260	0		0	"hea"	"θέα"							0	0	0	"qe/a"	0	1	0
4446	"Θέαγες"		"Qe/agej "	6	0	0	0		0	"heacer"	"Θέαγες"							0	0	0	"*qe/ages"	0	0	0
4447	"Θεάγη"		"Qea/gh "	6	0	0	0		0	"heacg"	"Θεάγη"							0	0	0	"*qea/gh"	0	0	0
4448	"Θεάγης"		"Qea/ghj "	6	0	0	0		0	"heacgr"	"Θεάγης"							0	0	0	"*qea/ghs"	0	0	0
4449	"θεαίτητος"		"qeai/thtoj "	0	0	0	0		0	"heaitgtor"	"θεαίτητος"							0	0	0	"qeai/thtos"	0	0	0
4450	"θέαμα"	"that which is seen, a sight, show, spectacle"	"qe/ama "	1	0	260	0		0	"heala"	"θέαμα"							0	0	0	"qe/ama"	0	2	0
4451	"θεάομαι"	"to look on, gaze at, view, behold"	"qea/omai "	2	0	260	0		-1	"heaolai"	"θεάομαι"							0	0	0	"qea/omai"	0	3	0
4452	"θεάριον"	"the place where the θεωροί met"	"qea/rion "	1	0	260	0		0	"heaqiom"	"θεάριον"							0	0	0	"qea/rion"	0	5	0
4453	"θεάριος"		"qea/rioj "	0	0	260	0		0	"heaqior"	"θεάριος"							0	0	0	"qea/rios"	0	6	0
4454	"θεατέον"		"qeate/on "	0	0	260	0		0	"heateom"	"θεατέον"							0	0	0	"qeate/on"	0	7	0
4455	"θεατέος"	"to be seen"	"qeate/oj "	3	0	260	0		0	"heateor"	"θεατέος"							0	0	0	"qeate/os"	0	9	0
4456	"θεατής"	"one who sees, a spectator"	"qeath/j "	1	0	260	0		0	"heatgr"	"θεατής"							0	0	0	"qeath/s"	0	11	0
4457	"θεατός"	"to be seen"	"qeato/j "	3	0	260	0		0	"heator"	"θεατός"							0	0	0	"qeato/s"	0	12	0
4458	"θέατρον"	"a place for seeing"	"qe/atron "	1	0	260	0		0	"heatqom"	"θέατρον"							0	0	0	"qe/atron"	0	13	0
4459	"θεία"		"qei/a "	1	0	262	0		0	"heia"	"θεία"							0	0	0	"qei/a"	0	11	0
4460	"θείνω"	"to strike, wound"	"qei/nw "	2	0	0	0		0	"heimy"	"θείνω"							0	0	0	"qei/nw"	0	0	0
4461	"θεῖος"		"qei=oj "	0	0	262	0		0	"heior"	"θει̂ος"							0	0	0	"qei=os"	0	12	0
4462	"θειόω"	"to smoke with brimstone, fumigate and purify thereby"	"qeio/w "	2	0	0	0		0	"heioy"	"θειόω"							0	0	0	"qeio/w"	0	0	0
4463	"θέλγω"	"to stroke or touch with magic power"	"qe/lgw "	2	0	0	0		0	"hekcy"	"θέλγω"							0	0	0	"qe/lgw"	0	0	0
4464	"θέμις"	"that which is laid down or established by custom"	"qe/mij "	1	0	261	0		-1	"helir"	"θέμις"							0	0	0	"qe/mis"	0	1	0
4465	"θεμιστεύω"	"to declare law and right"	"qemisteu/w "	2	0	261	0		0	"helisteuy"	"θεμιστεύω"							0	0	0	"qemisteu/w"	0	2	0
4466	"Θεμιστοκλέης"		"Qemistokle/hj "	6	0	0	0		0	"helistojkegr"	"Θεμιστοκλέης"							0	0	0	"*qemistokle/hs"	0	0	0
4467	"Θεμιστοκλῆς"		"Qemistoklh=j "	6	0	0	0		0	"helistojkgr"	"Θεμιστοκλη̂ς"							0	0	0	"*qemistoklh=s"	0	0	0
4468	"θεμιτός"	"allowed by the laws of God and men, righteous"	"qemito/j "	3	0	261	0		0	"helitor"	"θεμιτός"							0	0	0	"qemito/s"	0	3	0
4469	"Θέογνις"		"Qe/ognij "	6	0	0	0		0	"heocmir"	"Θέογνις"							0	0	0	"*qe/ognis"	0	0	0
4470	"θεογονία"	"the generation or genealogy of the gods"	"qeogoni/a "	1	0	262	0		0	"heocomia"	"θεογονία"							0	0	0	"qeogoni/a"	0	13	0
4471	"Θεόδοτος"		"Qeo/dotoj "	6	0	0	0		0	"heodotor"	"Θεόδοτος"							0	0	0	"*qeo/dotos"	0	0	0
4472	"Θεόδωρος"		"Qeo/dwroj "	6	0	0	0		0	"heodyqor"	"Θεόδωρος"							0	0	0	"*qeo/dwros"	0	0	0
4473	"ΘεόδωροσΣωκράτησἘλεατης"		"Qeo/dwrojSwkra/thj)Eleathj "	6	0	0	0		0	"heodyqorsyjqatgrekeatgr"	"ΘεόδωροσΣωκράτησ ̓Ελεατης"							0	0	0	"*qeo/dwros*swkra/ths*)eleaths"	0	0	0
4474	"θεοειδής"	"divine of form"	"qeoeidh/j "	3	0	262	0		0	"heoeidgr"	"θεοειδής"							0	0	0	"qeoeidh/s"	0	14	0
4475	"Θεοζοτίδου"		"Qeozoti/dou "	6	0	0	0		0	"heofotidou"	"Θεοζοτίδου"							0	0	0	"*qeozoti/dou"	0	0	0
4476	"Θεοκλύμενος"		"Qeoklu/menoj "	6	0	0	0		0	"heojkulemor"	"Θεοκλύμενος"							0	0	0	"*qeoklu/menos"	0	0	0
4477	"θεόμαντις"	"one who has a spirit of prophecy, an inspired person"	"qeo/mantij "	1	0	262	0		0	"heolamtir"	"θεόμαντις"							0	0	0	"qeo/mantis"	0	15	0
4478	"θεομισής"	"abominated by the gods"	"qeomish/j "	3	0	262	0		0	"heolisgr"	"θεομισής"							0	0	0	"qeomish/s"	0	16	0
4479	"θεον"		"qeon "	0	0	0	-1		0	"heom"	"θεον"							0	0	0	"qeon"	0	0	0
4480	"θεονόα"		"qeono/a "	1	0	262	0		0	"heomoa"	"θεονόα"							0	0	0	"qeono/a"	0	17	0
4481	"Θεονόη"		"Qeono/h "	6	0	0	0		0	"heomog"	"Θεονόη"							0	0	0	"*qeono/h"	0	0	0
4482	"θεός"	"God"	"qeo/j "	1	0	262	0		-1	"heor"	"θεός"							0	0	0	"qeo/s"	0	18	0
4483	"θεοσέβεια"	"the service or fear of God, religiousness"	"qeose/beia "	1	0	262	0		0	"heosebeia"	"θεοσέβεια"							0	0	0	"qeose/beia"	0	19	0
4484	"θεοσεβής"	"fearing God, religious"	"qeosebh/j "	3	0	262	0		0	"heosebgr"	"θεοσεβής"							0	0	0	"qeosebh/s"	0	20	0
4485	"θεοφιλής"	"dear to the gods, highly favoured"	"qeofilh/j "	3	0	262	0		0	"heovikgr"	"θεοφιλής"							0	0	0	"qeofilh/s"	0	21	0
4486	"Θεόφιλος"		"Qeo/filoj "	6	0	262	0		0	"heovikor"	"Θεόφιλος"							0	0	0	"*qeo/filos"	0	22	0
4487	"θεραπαινίς"		"qerapaini/j "	0	0	263	0		0	"heqapaimir"	"θεραπαινίς"							0	0	0	"qerapaini/s"	0	1	0
4488	"θεραπεία"	"a waiting on, service"	"qerapei/a "	1	0	263	0		0	"heqapeia"	"θεραπεία"							0	0	0	"qerapei/a"	0	2	0
4489	"θεραπείη"		"qerapei/h "	1	0	263	0		0	"heqapeig"	"θεραπείη"							0	0	0	"qerapei/h"	0	3	0
4490	"θεράπευμα"	"medical treatment"	"qera/peuma "	1	0	263	0		0	"heqapeula"	"θεράπευμα"							0	0	0	"qera/peuma"	0	4	0
4491	"θεράπευσις"		"qera/peusij "	1	0	263	0		0	"heqapeusir"	"θεράπευσις"							0	0	0	"qera/peusis"	0	5	0
4492	"θεραπευτέον"		"qerapeute/on "	0	0	263	0		0	"heqapeuteom"	"θεραπευτέον"							0	0	0	"qerapeute/on"	0	6	0
4493	"θεραπευτέος"	"one must do service to"	"qerapeute/oj "	3	0	263	0		0	"heqapeuteor"	"θεραπευτέος"							0	0	0	"qerapeute/os"	0	7	0
4494	"θεραπευτής"	"one who serves the gods, a worshipper"	"qerapeuth/j "	1	0	263	0		0	"heqapeutgr"	"θεραπευτής"							0	0	0	"qerapeuth/s"	0	8	0
4495	"θεραπευτικός"	"inclined to serve"	"qerapeutiko/j "	3	0	263	0		0	"heqapeutijor"	"θεραπευτικός"							0	0	0	"qerapeutiko/s"	0	9	0
4496	"θεραπευτός"	"that may be fostered"	"qerapeuto/j "	3	0	263	0		0	"heqapeutor"	"θεραπευτός"							0	0	0	"qerapeuto/s"	0	10	0
4497	"θεραπεύω"	"to be an attendant, do service"	"qerapeu/w "	2	0	263	0		0	"heqapeuy"	"θεραπεύω"							0	0	0	"qerapeu/w"	0	11	0
4498	"θεραπίς"		"qerapi/j "	0	0	263	0		0	"heqapir"	"θεραπίς"							0	0	0	"qerapi/s"	0	12	0
4499	"θεράπων"	"a waiting-man, attendant"	"qera/pwn "	1	0	263	0		-1	"heqapym"	"θεράπων"							0	0	0	"qera/pwn"	0	13	0
4500	"θέραψ"		"qe/ray "	0	0	0	0		0	"heqax"	"θέραψ"							0	0	0	"qe/ray"	0	0	0
4501	"θερίζω"	"to do summer-work, to mow, reap"	"qeri/zw "	2	0	264	0		0	"heqify"	"θερίζω"							0	3	0	"qeri/zw"	0	1	0
4502	"θερινός"		"qerino/j "	0	0	0	0		0	"heqimor"	"θερινός"							0	0	0	"qerino/s"	0	0	0
4503	"θέρμα"		"qe/rma "	1	0	264	0		0	"heqla"	"θέρμα"							0	0	0	"qe/rma"	0	2	0
4504	"θερμαίνω"	"to warm, heat"	"qermai/nw "	2	0	264	0		0	"heqlaimy"	"θερμαίνω"							0	3	0	"qermai/nw"	0	3	0
4505	"θερμαντικός"		"qermantiko/j "	0	0	0	0		0	"heqlamtijor"	"θερμαντικός"							0	0	0	"qermantiko/s"	0	0	0
4506	"θέρμη"	"heat, feverish heat"	"qe/rmh "	1	0	264	0		0	"heqlg"	"θέρμη"							0	0	0	"qe/rmh"	0	5	0
4507	"θερμός"	"hot, warm"	"qermo/j "	3	0	264	0		0	"heqlor"	"θερμός"							0	0	0	"qermo/s"	0	6	0
4508	"θερμότης"	"heat"	"qermo/thj "	1	0	264	0		0	"heqlotgr"	"θερμότης"							0	0	0	"qermo/ths"	0	8	0
4509	"θέρος"	"summer, summertime"	"qe/roj "	1	15	264	0		0	"heqor"	"θέρος"							0	0	0	"qe/ros"	0	9	0
4510	"Θερσίτης"	"Thersites"	"Qersi/thj "	6	0	0	0		0	"heqsitgr"	"Θερσίτης"							0	0	0	"*qersi/ths"	0	0	0
4511	"θέρω"	"to heat, make hot"	"qe/rw "	2	0	264	0		-1	"heqy"	"θέρω"							0	0	0	"qe/rw"	0	10	0
4512	"θέσις"	"a setting, placing, arranging"	"qe/sij "	1	0	540	0		0	"hesir"	"θέσις"							0	0	0	"qe/sis"	0	7	0
4513	"θεσμός"	"that which is laid down and established, a law, ordinance"	"qesmo/j "	3	0	261	0		0	"heslor"	"θεσμός"							0	0	0	"qesmo/s"	0	4	0
4514	"θεσπέσιος"	"divinely sounding, divinely sweet"	"qespe/sioj "	3	0	262	0		0	"hespesior"	"θεσπέσιος"							0	0	0	"qespe/sios"	0	23	0
4515	"Θέσπις"		"Qe/spij "	6	0	0	0		0	"hespir"	"Θέσπις"							0	0	0	"*qe/spis"	0	0	0
4516	"Θεσσαλία"		"Qessali/a "	6	0	0	0		0	"hessakia"	"Θεσσαλία"							0	0	0	"*qessali/a"	0	0	0
4517	"Θεσσαλίη"		"Qessali/h "	6	0	0	0		0	"hessakig"	"Θεσσαλίη"							0	0	0	"*qessali/h"	0	0	0
4518	"Θεσσαλικός"		"Qessaliko/j "	6	0	0	0		0	"hessakijor"	"Θεσσαλικός"							0	0	0	"*qessaliko/s"	0	0	0
4519	"Θεσσαλίς"		"Qessali/j "	6	0	0	0		0	"hessakir"	"Θεσσαλίς"							0	0	0	"*qessali/s"	0	0	0
4520	"Θεσσαλός"	"a Thessalian"	"Qessalo/j "	6	0	0	0		0	"hessakor"	"Θεσσαλός"							0	0	0	"*qessalo/s"	0	0	0
4521	"θετέος"	"to be laid down"	"qete/oj "	3	0	540	0		0	"heteor"	"θετέος"							0	0	0	"qete/os"	0	12	0
4522	"θέτης"		"qe/thj "	0	0	0	0		0	"hetgr"	"θέτης"							0	0	0	"qe/ths"	0	0	0
4523	"Θέτις"	"Thetis"	"Qe/tij "	6	0	0	0		0	"hetir"	"Θέτις"							0	0	0	"*qe/tis"	0	0	0
4524	"Θεῦθ"		"Qeu=q "	6	0	0	-1		0	"heuh"	"Θεύθ"							0	0	0	"*qeu=q"	0	0	0
4525	"Θεύθ"		"Qeu/q "	6	0	0	-1		0	"heuh"	"Θευ̂θ"							0	0	0	"*qeu/q"	0	0	0
4526	"θέω"	"to run"	"qe/w "	2	0	265	0		-1	"hey"	"θέω"							0	0	0	"qe/w"	0	4	0
4527	"θεωρέω"	"to look at, view, behold"	"qewre/w "	2	0	260	0		0	"heyqey"	"θεωρέω"							0	0	0	"qewre/w"	0	14	0
4528	"θεώρησις"		"qew/rhsij "	1	0	260	0		0	"heyqgsir"	"θεώρησις"							0	0	0	"qew/rhsis"	0	15	0
4529	"θεωρία"	"a looking at, viewing, beholding"	"qewri/a "	1	0	260	0		0	"heyqia"	"θεωρία"							0	0	0	"qewri/a"	0	16	0
4530	"θεωρός"	"a spectator"	"qewro/j "	1	0	260	0		0	"heyqor"	"θεωρός"							0	0	0	"qewro/s"	0	17	0
4531	"Θήβαζε"		"Qh/baze "	6	0	0	0		0	"hgbafe"	"Θήβαζε"							0	0	0	"*qh/baze"	0	0	0
4532	"Θῆβαι"	"Thebes"	"Qh=bai "	6	0	0	0		0	"hgbai"	"Θη̂βαι"							0	0	0	"*qh=bai"	0	0	0
4533	"Θηβαικός"		"Qhbaiko/j "	6	0	0	0		0	"hgbaijor"	"Θηβαικός"							0	0	0	"*qhbaiko/s"	0	0	0
4534	"Θηβαῖος"	"Theban"	"Qhbai=oj "	6	0	0	0		0	"hgbaior"	"Θηβαι̂ος"							0	0	0	"*qhbai=os"	0	0	0
4535	"Θήβη"		"Qh/bh "	6	0	0	0		0	"hgbg"	"Θήβη"							0	0	0	"*qh/bh"	0	0	0
4536	"θηλάζω"	"to suckle"	"qhla/zw "	2	0	266	0		0	"hgkafy"	"θηλάζω"							0	3	0	"qhla/zw"	0	1	0
4537	"θηλέω"	"to be full of"	"qhle/w "	2	0	0	0		0	"hgkey"	"θηλέω"							0	0	0	"qhle/w"	0	0	0
4538	"θηλή"	"the part of the breast which gives suck, the teat, nipple"	"qhlh/ "	1	0	266	0		0	"hgkg"	"θηλή"							0	0	0	"qhlh/"	0	2	0
4539	"θῆλυς"	"female"	"qh=luj "	1	0	266	0		-1	"hgkur"	"θη̂λυς"							0	0	0	"qh=lus"	0	3	0
4540	"θήρ"	"a wild beast, beast of prey"	"qh/r "	1	1	267	0		0	"hgq"	"θήρ"							0	0	0	"qh/r"	0	1	0
4541	"θήρα"	"a hunting of wild beasts, the chase"	"qh/ra "	1	0	267	0		-1	"hgqa"	"θήρα"							0	0	0	"qh/ra"	0	2	0
4542	"θηράω"	"to hunt or chase"	"qhra/w "	2	0	267	0		0	"hgqay"	"θηράω"							0	0	0	"qhra/w"	0	3	0
4543	"θήρειος"	"of wild beasts"	"qh/reioj "	3	0	267	0		0	"hgqeior"	"θήρειος"							0	0	0	"qh/reios"	0	4	0
4544	"θήρευσις"	"hunting, the chase"	"qh/reusij "	1	0	267	0		0	"hgqeusir"	"θήρευσις"							0	0	0	"qh/reusis"	0	5	0
4545	"θηρευτής"	"a hunter, huntsman"	"qhreuth/j "	1	0	267	0		0	"hgqeutgr"	"θηρευτής"							0	0	0	"qhreuth/s"	0	6	0
4546	"θηρευτικός"	"of or for hunting"	"qhreutiko/j "	3	0	267	0		0	"hgqeutijor"	"θηρευτικός"							0	0	0	"qhreutiko/s"	0	7	0
4547	"θηρευτός"		"qhreuto/j "	0	0	267	0		0	"hgqeutor"	"θηρευτός"							0	0	0	"qhreuto/s"	0	8	0
4548	"θηρεύω"	"to hunt, go hunting"	"qhreu/w "	2	0	267	0		0	"hgqeuy"	"θηρεύω"							0	0	0	"qhreu/w"	0	9	0
4549	"θηρίον"	"a wild animal, beast"	"qhri/on "	1	0	267	0		0	"hgqiom"	"θηρίον"							0	0	0	"qhri/on"	0	10	0
4550	"θηριόω"	"to make into a wild beast."	"qhrio/w "	2	0	267	0		0	"hgqioy"	"θηριόω"							0	0	0	"qhrio/w"	0	11	0
4551	"θηριώδης"	"full of wild beasts, infested by them"	"qhriw/dhj "	3	0	267	0		0	"hgqiydgr"	"θηριώδης"							0	0	0	"qhriw/dhs"	0	12	0
4552	"θής"	"a serf or villain"	"qh/j "	1	0	268	0		-1	"hgr"	"θής"							0	0	0	"qh/s"	0	1	0
4553	"θησαυρίζω"	"to store or treasure up"	"qhsauri/zw "	2	0	269	0		0	"hgsauqify"	"θησαυρίζω"							0	3	0	"qhsauri/zw"	0	1	0
4554	"θησαυρός"		"qhsauro/j "	0	0	269	0		-1	"hgsauqor"	"θησαυρός"							0	0	0	"qhsauro/s"	0	2	0
4555	"Θησεύς"	"Theseus"	"Qhseu/j "	6	0	0	0		0	"hgseur"	"Θησεύς"							0	0	0	"*qhseu/s"	0	0	0
4556	"θητεύω"	"to be a serf or menial, serve for hire"	"qhteu/w "	2	0	268	0		0	"hgteuy"	"θητεύω"							0	0	0	"qhteu/w"	0	2	0
4557	"θίασος"	"a band or company marching through the streets with dance and song"	"qi/asoj "	1	0	0	0		0	"hiasor"	"θίασος"							0	0	0	"qi/asos"	0	0	0
4558	"θλίβω"	"to press, squeeze, pinch"	"qli/bw "	2	0	0	0		0	"hkiby"	"θλίβω"							0	0	0	"qli/bw"	0	0	0
4559	"θλιφθέν"		"qlifqe/n "	0	0	0	0		0	"hkivhem"	"θλιφθέν"							0	0	0	"qlifqe/n"	0	0	0
4560	"θνήσκω"	"to die, be dying"	"qnh/skw "	2	0	257	0		0	"hmgsjy"	"θνήσκω"							0	0	0	"qnh/skw"	0	7	0
4561	"θνητοειδής"	"of mortal nature"	"qnhtoeidh/j "	3	0	257	0		0	"hmgtoeidgr"	"θνητοειδής"							0	0	0	"qnhtoeidh/s"	0	14	0
4562	"θνητός"	"liable to death, mortal"	"qnhto/j "	3	0	257	0		0	"hmgtor"	"θνητός"							0	0	0	"qnhto/s"	0	15	0
4563	"θοινάω"	"to feast on, eat"	"qoina/w "	2	0	270	0		0	"hoimay"	"θοινάω"							0	0	0	"qoina/w"	0	1	0
4564	"θοίνη"	"a meal, feast, banquet, dinner"	"qoi/nh "	1	3	270	0		-1	"hoimg"	"θοίνη"							0	0	0	"qoi/nh"	0	2	0
4565	"θολερός"	"muddy, foul, thick, troubled"	"qolero/j "	3	0	271	0		0	"hokeqor"	"θολερός"							0	0	0	"qolero/s"	0	1	0
4566	"θόλος"	"a round building with a conical roof, a vaulted chamber"	"qo/loj "	1	0	0	0		0	"hokor"	"θόλος"							0	0	0	"qo/los"	0	0	0
4567	"θολόω"	"to make turbid"	"qolo/w "	2	0	271	0		-1	"hokoy"	"θολόω"							0	0	0	"qolo/w"	0	2	0
4568	"θοός"	"swift"	"qoo/j "	3	0	272	0		-1	"hoor"	"θοός"							0	0	0	"qoo/s"	0	1	0
4569	"θοόω"	"to make sharp or pointed"	"qoo/w "	2	0	0	0		0	"hooy"	"θοόω"							0	0	0	"qoo/w"	0	0	0
4570	"θορυβέω"	"to make a noise or uproar"	"qorube/w "	2	0	273	0		0	"hoqubey"	"θορυβέω"							0	0	0	"qorube/w"	0	2	0
4571	"θόρυβος"	"a noise, uproar, clamour"	"qo/ruboj "	1	0	273	0		-1	"hoqubor"	"θόρυβος"							0	0	0	"qo/rubos"	0	4	0
4572	"θορυβώδης"	"noisy, uproarious, turbulent"	"qorubw/dhj "	3	0	273	0		0	"hoqubydgr"	"θορυβώδης"							0	0	0	"qorubw/dhs"	0	5	0
4573	"Θουκυδίδης"		"Qoukudi/dhj "	6	0	0	0		0	"houjudidgr"	"Θουκυδίδης"							0	0	0	"*qoukudi/dhs"	0	0	0
4574	"Θούριος"		"Qou/rioj "	6	0	0	0		0	"houqior"	"Θούριος"							0	0	0	"*qou/rios"	0	0	0
4575	"θούριος"		"qou/rioj "	0	0	0	0		0	"houqior"	"θούριος"							0	0	0	"qou/rios"	0	0	0
4576	"Θρᾴκη"	"Thrace"	"Qra/?kh "	6	0	0	0		0	"hqajg"	"Θρᾴκη"							0	0	0	"*qra/|kh"	0	0	0
4577	"Θράκιος"	"Thracian"	"Qra/kioj "	6	0	0	0		0	"hqajior"	"Θράκιος"							0	0	0	"*qra/kios"	0	0	0
4578	"Θρᾷξ"	"a Thracian;"	"Qra=?c "	6	0	0	0		0	"hqan"	"Θρᾳ̂ξ"							0	0	0	"*qra=|c"	0	0	0
4579	"θράσος"	"courage, boldness"	"qra/soj "	1	0	259	0		0	"hqasor"	"θράσος"							0	0	0	"qra/sos"	0	5	0
4580	"Θρᾷσσα"	"a Thracian woman"	"Qra=?ssa "	6	0	0	0		0	"hqassa"	"Θρᾳ̂σσα"							0	0	0	"*qra=|ssa"	0	0	0
4581	"θράσσω"	"to trouble, disquiet"	"qra/ssw "	2	0	0	0		0	"hqassy"	"θράσσω"							0	3	0	"qra/ssw"	0	0	0
4582	"Θράσυλλος"		"Qra/sulloj "	6	0	0	0		0	"hqasukkor"	"Θράσυλλος"							0	0	0	"*qra/sullos"	0	0	0
4583	"Θρασύμαχος"		"Qrasu/maxoj "	6	0	0	0		0	"hqasulawor"	"Θρασύμαχος"							0	0	0	"*qrasu/maxos"	0	0	0
4584	"θρασύς"	"bold, spirited, courageous, confident"	"qrasu/j "	3	0	259	0		0	"hqasur"	"θρασύς"							0	0	0	"qrasu/s"	0	6	0
4585	"θρασύτης"	"over-boldness, audacity"	"qrasu/thj "	1	0	259	0		0	"hqasutgr"	"θρασύτης"							0	0	0	"qrasu/ths"	0	7	0
4586	"θρᾷττα"		"qra=?tta "	0	0	0	0		0	"hqatta"	"θρᾳ̂ττα"							0	0	0	"qra=|tta"	0	0	0
4587	"θρᾶττον"		"qra=tton "	0	0	0	0		0	"hqattom"	"θρα̂ττον"							0	0	0	"qra=tton"	0	0	0
4588	"θραύω"	"to break in pieces, shatter, shiver"	"qrau/w "	2	0	789	0		0	"hqauy"	"θραύω"							0	0	0	"qrau/w"	0	2	0
4589	"θρέμμα"	"a nursling, creature"	"qre/mma "	1	0	553	0		0	"hqella"	"θρέμμα"							0	0	0	"qre/mma"	0	4	0
4590	"θρέομαι"	"to cry aloud, shriek forth"	"qre/omai "	2	0	0	0		0	"hqeolai"	"θρέομαι"							0	0	0	"qre/omai"	0	0	0
4591	"θρεπτέος"	"to be fed"	"qrepte/oj "	3	0	553	0		0	"hqepteor"	"θρεπτέος"							0	0	0	"qrepte/os"	0	5	0
4592	"θρεπτικός"	"promoting growth"	"qreptiko/j "	3	0	553	0		0	"hqeptijor"	"θρεπτικός"							0	0	0	"qreptiko/s"	0	6	0
4593	"θρεφθεῖσι"		"qrefqei=si "	0	0	0	-1		0	"hqevheisi"	"θρεφθει̂σι"							0	0	0	"qrefqei=si"	0	0	0
4594	"θρέψις"		"qre/yij "	1	0	553	0		0	"hqexir"	"θρέψις"							0	0	0	"qre/yis"	0	7	0
4595	"θρηνέω"	"to sing a dirge, to wail"	"qrhne/w "	2	0	274	0		0	"hqgmey"	"θρηνέω"							0	0	0	"qrhne/w"	0	1	0
4596	"θρῆνος"	"a funeral-song, dirge, lament"	"qrh=noj "	1	0	274	0		-1	"hqgmor"	"θρη̂νος"							0	0	0	"qrh=nos"	0	2	0
4597	"θρίξ"	"the hair of the head"	"qri/c "	1	16	790	0		0	"hqin"	"θρίξ"							0	0	0	"qri/c"	0	1	0
4598	"θρόμβος"	"a lump, piece"	"qro/mboj "	1	0	0	0		0	"hqolbor"	"θρόμβος"							0	0	0	"qro/mbos"	0	0	0
4599	"θρόνον"	"flowers embroidered on cloth, patterns"	"qro/non "	1	2	0	0		0	"hqomom"	"θρόνον"							0	0	0	"qro/non"	0	0	0
4600	"θρόνος"	"a seat, chair"	"qro/noj "	1	0	793	0		0	"hqomor"	"θρόνος"							0	0	0	"qro/nos"	0	1	0
4601	"θρόνωσις"	"the enthronement of the newly initiated"	"qro/nwsij "	1	0	793	0		0	"hqomysir"	"θρόνωσις"							0	0	0	"qro/nwsis"	0	2	0
